ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essential,Full,Notes
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Windows.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat 8.x application server,Discovers all monitored Tomcat web application server configurations.,Arguments,string,"$Target/ManagementGroup/Id$ $MPElement$ $Target/Id$ ""$Target/Property[Type=""JEE!Microsoft.JEE.ApplicationServer.Instance""]/Id$"" ""$Target/Property[Type=""JEE!Microsoft.JEE.ApplicationServer.Instance""]/HostName$"" ""$Target/Property[Type=""System!System.Entity""]/DisplayName$"" $MPElement[Name='Microsoft.JEE.Tomcat.8.Monitored.Configuration']$ ""$Target/Property[Type=""JEE!Microsoft.JEE.ApplicationServer.Instance""]/HttpPort$"" ""$Target/Property[Type=""JEE!Microsoft.JEE.ApplicationServer.Instance""]/HttpsPort$"" ""$Target/Property[Type=""JEE!Microsoft.JEE.ApplicationServer.Instance""]/Version$"" ""$Target/Property[Type=""JEE!Microsoft.JEE.ApplicationServer.Instance""]/DiskPath$""",,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Windows.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat 8.x application server,Discovers all monitored Tomcat web application server configurations.,SyncTime,string,,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Windows.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat 8.x application server,Discovers all monitored Tomcat web application server configurations.,IntervalSeconds,int,14400,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.UnixSeed.Configuration.Discovery,Discovery,Seed of a configuration for Tomcat 8.x application server on Unix/Linux,Discovers the seed for a Tomcat web application server configuration on Unix/Linux.,Enabled,bool,TRUE,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.UnixSeed.Configuration.Discovery,Discovery,Seed of a configuration for Tomcat 8.x application server on Unix/Linux,Discovers the seed for a Tomcat web application server configuration on Unix/Linux.,SyncTime,string,,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.UnixSeed.Configuration.Discovery,Discovery,Seed of a configuration for Tomcat 8.x application server on Unix/Linux,Discovers the seed for a Tomcat web application server configuration on Unix/Linux.,OutputErrorIfAny,string,,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.UnixSeed.Configuration.Discovery,Discovery,Seed of a configuration for Tomcat 8.x application server on Unix/Linux,Discovers the seed for a Tomcat web application server configuration on Unix/Linux.,Interval,int,14400,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.UnixComputerContainsUnixSeed.Discovery,Discovery,Unix/Linux computer contains seed for a Tomcat 8.x web application server configuration relationship,Discovers relationship between a Unix/Linux computer and seed for a Tomcat web application server configuration.,Enabled,bool,TRUE,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.UnixComputerContainsUnixSeed.Discovery,Discovery,Unix/Linux computer contains seed for a Tomcat 8.x web application server configuration relationship,Discovers relationship between a Unix/Linux computer and seed for a Tomcat web application server configuration.,Frequency,int,14400,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.UnixComputerContainsConfiguration.Discovery,Discovery,Unix/Linux computer contains Tomcat 8.x web application server configuration relationship,Discovers relationship between a Unix/Linux computer and a Tomcat web application server configuration.,Enabled,bool,TRUE,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.UnixComputerContainsConfiguration.Discovery,Discovery,Unix/Linux computer contains Tomcat 8.x web application server configuration relationship,Discovers relationship between a Unix/Linux computer and a Tomcat web application server configuration.,Frequency,int,14400,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.Configuration.Discovery,Discovery,Configuration for Tomcat 8.x application server on Unix/Linux,Discovers Tomcat web application server configurations on Unix/Linux.,Enabled,bool,TRUE,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.Configuration.Discovery,Discovery,Configuration for Tomcat 8.x application server on Unix/Linux,Discovers Tomcat web application server configurations on Unix/Linux.,TimeoutSeconds,int,900,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.Configuration.Discovery,Discovery,Configuration for Tomcat 8.x application server on Unix/Linux,Discovers Tomcat web application server configurations on Unix/Linux.,SyncTime,string,,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.Configuration.Discovery,Discovery,Configuration for Tomcat 8.x application server on Unix/Linux,Discovers Tomcat web application server configurations on Unix/Linux.,IntervalSeconds,int,14400,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Windows.Configuration.Discovery,Discovery,Configuration for Tomcat 8.x application server on Windows,Discovers all Tomcat web application server configurations on Windows.,Enabled,bool,TRUE,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Windows.Configuration.Discovery,Discovery,Configuration for Tomcat 8.x application server on Windows,Discovers all Tomcat web application server configurations on Windows.,TimeoutSeconds,int,300,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Windows.Configuration.Discovery,Discovery,Configuration for Tomcat 8.x application server on Windows,Discovers all Tomcat web application server configurations on Windows.,Arguments,string,"$Target/ManagementGroup/Id$ $MPElement$ ""$MPElement[Name='Microsoft.JEE.Tomcat.8.Windows.Configuration']$"" ""$MPElement[Name='Microsoft.JEE.Tomcat.8.WindowsComputerContainsConfiguration.Relationship']$"" $Target/Id$ $Target/Property[Type=""Windows!Microsoft.Windows.Computer""]/PrincipalName$",,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Windows.Configuration.Discovery,Discovery,Configuration for Tomcat 8.x application server on Windows,Discovers all Tomcat web application server configurations on Windows.,SyncTime,string,,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Windows.Configuration.Discovery,Discovery,Configuration for Tomcat 8.x application server on Windows,Discovers all Tomcat web application server configurations on Windows.,IntervalSeconds,int,14400,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat 8.x application server on Unix/Linux,Discovers monitored Tomcat web application server configurations on Unix/Linux.,Enabled,bool,TRUE,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat 8.x application server on Unix/Linux,Discovers monitored Tomcat web application server configurations on Unix/Linux.,SyncTime,string,,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat 8.x application server on Unix/Linux,Discovers monitored Tomcat web application server configurations on Unix/Linux.,OutputErrorIfAny,string,,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat 8.x application server on Unix/Linux,Discovers monitored Tomcat web application server configurations on Unix/Linux.,Interval,int,14400,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Universal2Monitored.Discovery,Discovery,Universal configuration for Tomcat 8.x application server,Discovers all universal instances of the Tomcat web application server configurations.,Enabled,bool,TRUE,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Universal2Monitored.Discovery,Discovery,Universal configuration for Tomcat 8.x application server,Discovers all universal instances of the Tomcat web application server configurations.,Interval,int,14400,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Windows.AvailabilityHealth.ConfigurationAvailabilityMonitor,UnitMonitor,Process,The availability monitor for a process of a Tomcat web application server configuration on Windows.,Enabled,bool,TRUE,TRUE,,,Tomcat balanced web application montioring
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Windows.AvailabilityHealth.ConfigurationAvailabilityMonitor,UnitMonitor,Process,The availability monitor for a process of a Tomcat web application server configuration on Windows.,TimeoutSeconds,int,300,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Windows.AvailabilityHealth.ConfigurationAvailabilityMonitor,UnitMonitor,Process,The availability monitor for a process of a Tomcat web application server configuration on Windows.,IntervalSeconds,int,900,750,,,Tomcat balanced web application montioring
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.AvailabilityHealth.ConfigurationAvailabilityMonitor,UnitMonitor,Process,The availability monitor for a process of a Tomcat web application server configuration on Unix/Linux.,Enabled,bool,TRUE,TRUE,,,Tomcat balanced web application montioring
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.AvailabilityHealth.ConfigurationAvailabilityMonitor,UnitMonitor,Process,The availability monitor for a process of a Tomcat web application server configuration on Unix/Linux.,SyncTime,string,,,,,
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.AvailabilityHealth.ConfigurationAvailabilityMonitor,UnitMonitor,Process,The availability monitor for a process of a Tomcat web application server configuration on Unix/Linux.,ExpectedStatus,string,TRUE,TRUE,,,Tomcat balanced web application montioring
Microsoft.JEE.Tomcat.8,Microsoft.JEE.Tomcat.8.Unix.AvailabilityHealth.ConfigurationAvailabilityMonitor,UnitMonitor,Process,The availability monitor for a process of a Tomcat web application server configuration on Unix/Linux.,Interval,int,900,750,,,Tomcat balanced web application montioring
Microsoft.JEE.Tomcat.Library,Microsoft.JEE.Tomcat.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat web application server (Additional Attributes),Discovers additional attributes of a monitored Tomcat web application server configuration.,Enabled,bool,TRUE,,,,
Microsoft.JEE.Tomcat.Library,Microsoft.JEE.Tomcat.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat web application server (Additional Attributes),Discovers additional attributes of a monitored Tomcat web application server configuration.,ComputerName,string,"$Target/Property[Type=""JEE!Microsoft.JEE.ApplicationServer.Monitored.Instance""]/HostName$",,,,
Microsoft.JEE.Tomcat.Library,Microsoft.JEE.Tomcat.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat web application server (Additional Attributes),Discovers additional attributes of a monitored Tomcat web application server configuration.,TimeoutSeconds,int,300,,,,
Microsoft.JEE.Tomcat.Library,Microsoft.JEE.Tomcat.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat web application server (Additional Attributes),Discovers additional attributes of a monitored Tomcat web application server configuration.,BaseURL,string,,,,,
Microsoft.JEE.Tomcat.Library,Microsoft.JEE.Tomcat.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat web application server (Additional Attributes),Discovers additional attributes of a monitored Tomcat web application server configuration.,Port,string,"$Target/Property[Type=""JEE!Microsoft.JEE.ApplicationServer.Monitored.Instance""]/Port$",,,,
Microsoft.JEE.Tomcat.Library,Microsoft.JEE.Tomcat.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat web application server (Additional Attributes),Discovers additional attributes of a monitored Tomcat web application server configuration.,IntervalSeconds,int,14400,,,,
Microsoft.JEE.Tomcat.Library,Microsoft.JEE.Tomcat.Monitored.Configuration.Discovery,Discovery,Monitored configuration for Tomcat web application server (Additional Attributes),Discovers additional attributes of a monitored Tomcat web application server configuration.,Protocol,string,"$Target/Property[Type=""JEE!Microsoft.JEE.ApplicationServer.Monitored.Instance""]/Protocol$",,,,
