ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Custom,Notes
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteSystemRolesDiscovery,Discovery,Site System Roles Discovery,This discovery discovers site roles on a ConfigMgr server.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteSystemRolesDiscovery,Discovery,Site System Roles Discovery,This discovery discovers site roles on a ConfigMgr server.,LogLevel,int,2,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteSystemRolesDiscovery,Discovery,Site System Roles Discovery,This discovery discovers site roles on a ConfigMgr server.,TimeoutSeconds,int,300,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteSystemRolesDiscovery,Discovery,Site System Roles Discovery,This discovery discovers site roles on a ConfigMgr server.,IntervalSeconds,int,86400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteSystemRolesDiscovery,Discovery,Site System Roles Discovery,This discovery discovers site roles on a ConfigMgr server.,SyncTime,string,,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteSystem.Discovery,Discovery,Site System Discovery,This discovery discovers the ConfigMgr site system.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteSystem.Discovery,Discovery,Site System Discovery,This discovery discovers the ConfigMgr site system.,Frequency,int,14400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.ContentDriveDiscovery,Discovery,Distribution Point Drive Discovery,This discovery discovers the drives used by the distribution points.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.ContentDriveDiscovery,Discovery,Distribution Point Drive Discovery,This discovery discovers the drives used by the distribution points.,LogLevel,int,2,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.ContentDriveDiscovery,Discovery,Distribution Point Drive Discovery,This discovery discovers the drives used by the distribution points.,IntervalSeconds,int,86400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.ContentDriveDiscovery,Discovery,Distribution Point Drive Discovery,This discovery discovers the drives used by the distribution points.,TimeoutSeconds,int,300,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.ContentDriveDiscovery,Discovery,Distribution Point Drive Discovery,This discovery discovers the drives used by the distribution points.,SyncTime,string,,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.PrimarySite.Discovery,Discovery,Primary Site Discovery,This discovery discovers the primary site on a ConfigMgr server.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.PrimarySite.Discovery,Discovery,Primary Site Discovery,This discovery discovers the primary site on a ConfigMgr server.,Frequency,int,14400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.StandaloneSite.Discovery,Discovery,Standalone Primary Site Discovery,This discovery discovers the ConfigMgr secondary site.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.StandaloneSite.Discovery,Discovery,Standalone Primary Site Discovery,This discovery discovers the ConfigMgr secondary site.,Frequency,int,14400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.RemoteServerDiscovery,Discovery,Remote Server Discovery,This discovery discovers ConfigMgr remote servers.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.RemoteServerDiscovery,Discovery,Remote Server Discovery,This discovery discovers ConfigMgr remote servers.,Frequency,int,14400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.Hierarchy.Discovery,Discovery,Hierarchy Discovery,This discovery discovers a ConfigMgr hierarchy and its members.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.Hierarchy.Discovery,Discovery,Hierarchy Discovery,This discovery discovers a ConfigMgr hierarchy and its members.,LogLevel,int,2,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.Hierarchy.Discovery,Discovery,Hierarchy Discovery,This discovery discovers a ConfigMgr hierarchy and its members.,TimeoutSeconds,int,300,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.Hierarchy.Discovery,Discovery,Hierarchy Discovery,This discovery discovers a ConfigMgr hierarchy and its members.,IntervalSeconds,int,86400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.Hierarchy.Discovery,Discovery,Hierarchy Discovery,This discovery discovers a ConfigMgr hierarchy and its members.,SyncTime,string,,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.CentralSite.Discovery,Discovery,Central Site Discovery,This discovery discovers the central site on a ConfigMgr server.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.CentralSite.Discovery,Discovery,Central Site Discovery,This discovery discovers the central site on a ConfigMgr server.,Frequency,int,14400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteServer.Discovery,Discovery,Site Server Discovery,This discovery discovers the ConfigMgr site server.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteServer.Discovery,Discovery,Site Server Discovery,This discovery discovers the ConfigMgr site server.,Frequency,int,14400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.TftpServiceDiscovery,Discovery,TFTP Service Discovery,This discovery discovers the TFTP service on the PXE service point.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.TftpServiceDiscovery,Discovery,TFTP Service Discovery,This discovery discovers the TFTP service on the PXE service point.,LogLevel,int,2,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.TftpServiceDiscovery,Discovery,TFTP Service Discovery,This discovery discovers the TFTP service on the PXE service point.,TimeoutSeconds,int,300,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.TftpServiceDiscovery,Discovery,TFTP Service Discovery,This discovery discovers the TFTP service on the PXE service point.,SyncTime,string,,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.TftpServiceDiscovery,Discovery,TFTP Service Discovery,This discovery discovers the TFTP service on the PXE service point.,IntervalSeconds,int,86400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteServicesDiscovery,Discovery,Site Services Discovery,This discovery discovers configuration baselines on a ConfigMgr hierarchy.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteServicesDiscovery,Discovery,Site Services Discovery,This discovery discovers configuration baselines on a ConfigMgr hierarchy.,LogLevel,int,2,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteServicesDiscovery,Discovery,Site Services Discovery,This discovery discovers configuration baselines on a ConfigMgr hierarchy.,TimeoutSeconds,int,300,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteServicesDiscovery,Discovery,Site Services Discovery,This discovery discovers configuration baselines on a ConfigMgr hierarchy.,SyncTime,string,,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SiteServicesDiscovery,Discovery,Site Services Discovery,This discovery discovers configuration baselines on a ConfigMgr hierarchy.,IntervalSeconds,int,86400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.ClientDiscovery,Discovery,Client discovery,This discovery discovers ConfigMgr clients.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.ClientDiscovery,Discovery,Client discovery,This discovery discovers ConfigMgr clients.,Frequency,int,14400,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SecondarySite.Discovery,Discovery,Secondary Site Discovery,This discovery discovers the secondary site on a ConfigMgr server.,Enabled,bool,TRUE,,
Microsoft.SystemCenter2012.ConfigurationManager.Discovery,Microsoft.SystemCenter2012.ConfigurationManager.SecondarySite.Discovery,Discovery,Secondary Site Discovery,This discovery discovers the secondary site on a ConfigMgr server.,Frequency,int,14400,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Outbox_sinv.box_Total_File_Copy_Failures_17_Rule,Rule,Perf Collection: SMS Outbox - Total File Copy Failures (sinv.box),Perf Collection: Server Outbox sinv.box Total File Copy Failures,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Outbox_sinv.box_Total_File_Copy_Failures_17_Rule,Rule,Perf Collection: SMS Outbox - Total File Copy Failures (sinv.box),Perf Collection: Server Outbox sinv.box Total File Copy Failures,Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Outbox_sinv.box_Total_File_Copy_Failures_17_Rule,Rule,Perf Collection: SMS Outbox - Total File Copy Failures (sinv.box),Perf Collection: Server Outbox sinv.box Total File Copy Failures,MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Outbox_sinv.box_Total_File_Copy_Failures_17_Rule,Rule,Perf Collection: SMS Outbox - Total File Copy Failures (sinv.box),Perf Collection: Server Outbox sinv.box Total File Copy Failures,Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Availability_SMP_Successful_Requests_4_Rule,Rule,Perf Collection: SMS Server Availability - Successful Requests (SMS State Migration Point),Perf Collection: Server Availability SMP Successful Requests,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Availability_SMP_Successful_Requests_4_Rule,Rule,Perf Collection: SMS Server Availability - Successful Requests (SMS State Migration Point),Perf Collection: Server Availability SMP Successful Requests,Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Availability_SMP_Successful_Requests_4_Rule,Rule,Perf Collection: SMS Server Availability - Successful Requests (SMS State Migration Point),Perf Collection: Server Availability SMP Successful Requests,MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Availability_SMP_Successful_Requests_4_Rule,Rule,Perf Collection: SMS Server Availability - Successful Requests (SMS State Migration Point),Perf Collection: Server Availability SMP Successful Requests,Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Availability_MP_Successful_Requests_17_Rule,Rule,Perf Collection: SMS Server Availability - Successful Requests (SMS Management Point),Perf Collection: Server Availability MP Successful Requests,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Availability_MP_Successful_Requests_17_Rule,Rule,Perf Collection: SMS Server Availability - Successful Requests (SMS Management Point),Perf Collection: Server Availability MP Successful Requests,Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Availability_MP_Successful_Requests_17_Rule,Rule,Perf Collection: SMS Server Availability - Successful Requests (SMS Management Point),Perf Collection: Server Availability MP Successful Requests,MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Availability_MP_Successful_Requests_17_Rule,Rule,Perf Collection: SMS Server Availability - Successful Requests (SMS Management Point),Perf Collection: Server Availability MP Successful Requests,Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_SHV_SoH_Response_Compliant_14_Rule,Rule,Perf Collection: Configuration Manager System Health Validator - SoH Response: Compliant,Perf Collection: SHV SoH Response Compliant,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_SHV_SoH_Response_Compliant_14_Rule,Rule,Perf Collection: Configuration Manager System Health Validator - SoH Response: Compliant,Perf Collection: SHV SoH Response Compliant,Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_SHV_SoH_Response_Compliant_14_Rule,Rule,Perf Collection: Configuration Manager System Health Validator - SoH Response: Compliant,Perf Collection: SHV SoH Response Compliant,MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_SHV_SoH_Response_Compliant_14_Rule,Rule,Perf Collection: Configuration Manager System Health Validator - SoH Response: Compliant,Perf Collection: SHV SoH Response Compliant,Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_Get_CI_Document_Total_Failed_Requests_17_Rule,Rule,Perf Collection: SMS MP Get CI Document - Total Failed Requests,Perf Collection: MP Get CI Document (Total Failed Requests),Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_Get_CI_Document_Total_Failed_Requests_17_Rule,Rule,Perf Collection: SMS MP Get CI Document - Total Failed Requests,Perf Collection: MP Get CI Document (Total Failed Requests),Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_Get_CI_Document_Total_Failed_Requests_17_Rule,Rule,Perf Collection: SMS MP Get CI Document - Total Failed Requests,Perf Collection: MP Get CI Document (Total Failed Requests),MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_Get_CI_Document_Total_Failed_Requests_17_Rule,Rule,Perf Collection: SMS MP Get CI Document - Total Failed Requests,Perf Collection: MP Get CI Document (Total Failed Requests),Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.WsusConfigurationManager.FailedToPublishClient_Events,Rule,Event Collection: Fail to publish client to WSUS,This rule generates alert when the WSUS configuration manager fails to publish client to the WSUS server,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.WsusConfigurationManager.FailedToPublishClient_Events,Rule,Event Collection: Fail to publish client to WSUS,This rule generates alert when the WSUS configuration manager fails to publish client to the WSUS server,Severity,int,2,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.WsusConfigurationManager.FailedToPublishClient_Events,Rule,Event Collection: Fail to publish client to WSUS,This rule generates alert when the WSUS configuration manager fails to publish client to the WSUS server,Priority,int,1,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_System_System_Up_Time_2_Rule,Rule,Perf Collection: System - System Up Time,Perf Collection: System - System Up Time,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_System_System_Up_Time_2_Rule,Rule,Perf Collection: System - System Up Time,Perf Collection: System - System Up Time,Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_System_System_Up_Time_2_Rule,Rule,Perf Collection: System - System Up Time,Perf Collection: System - System Up Time,MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_System_System_Up_Time_2_Rule,Rule,Perf Collection: System - System Up Time,Perf Collection: System - System Up Time,Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_LogicalDisk_Free_Space_Total_2_Rule,Rule,Perf Collection: LogicalDisk - % Free Space (_Total),Perf Collection: LogicalDisk - % Free Space (_Total),Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_LogicalDisk_Free_Space_Total_2_Rule,Rule,Perf Collection: LogicalDisk - % Free Space (_Total),Perf Collection: LogicalDisk - % Free Space (_Total),Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_LogicalDisk_Free_Space_Total_2_Rule,Rule,Perf Collection: LogicalDisk - % Free Space (_Total),Perf Collection: LogicalDisk - % Free Space (_Total),MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_LogicalDisk_Free_Space_Total_2_Rule,Rule,Perf Collection: LogicalDisk - % Free Space (_Total),Perf Collection: LogicalDisk - % Free Space (_Total),Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_Relay_Mgr_Backlog_17_Rule,Rule,Perf Collection: CCM Message Queue - Messages Queued (MP_RelayEndpoint),Perf Collection: MP Relay Mgr Backlog,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_Relay_Mgr_Backlog_17_Rule,Rule,Perf Collection: CCM Message Queue - Messages Queued (MP_RelayEndpoint),Perf Collection: MP Relay Mgr Backlog,Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_Relay_Mgr_Backlog_17_Rule,Rule,Perf Collection: CCM Message Queue - Messages Queued (MP_RelayEndpoint),Perf Collection: MP Relay Mgr Backlog,MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_Relay_Mgr_Backlog_17_Rule,Rule,Perf Collection: CCM Message Queue - Messages Queued (MP_RelayEndpoint),Perf Collection: MP Relay Mgr Backlog,Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Total_Status_Messages_processed_12_Rule,Rule,Perf Collection: SMS Dmp Status - Total Status Messages Raised,Perf Collection: DMP Total Status Messages processed,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Total_Status_Messages_processed_12_Rule,Rule,Perf Collection: SMS Dmp Status - Total Status Messages Raised,Perf Collection: DMP Total Status Messages processed,Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Total_Status_Messages_processed_12_Rule,Rule,Perf Collection: SMS Dmp Status - Total Status Messages Raised,Perf Collection: DMP Total Status Messages processed,MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Total_Status_Messages_processed_12_Rule,Rule,Perf Collection: SMS Dmp Status - Total Status Messages Raised,Perf Collection: DMP Total Status Messages processed,Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_State_Messages_Rejected_17_Rule,Rule,Perf Collection: SMS MP State Message - Messages Rejected,Perf Collection: MP State Messages Rejected,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_State_Messages_Rejected_17_Rule,Rule,Perf Collection: SMS MP State Message - Messages Rejected,Perf Collection: MP State Messages Rejected,Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_State_Messages_Rejected_17_Rule,Rule,Perf Collection: SMS MP State Message - Messages Rejected,Perf Collection: MP State Messages Rejected,MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_MP_State_Messages_Rejected_17_Rule,Rule,Perf Collection: SMS MP State Message - Messages Rejected,Perf Collection: MP State Messages Rejected,Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Status_processing_rate_12_Rule,Rule,Perf Collection: SMS Dmp Status - Status Messages Raised /sec,Perf Collection: DMP Status processing Rate,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Status_processing_rate_12_Rule,Rule,Perf Collection: SMS Dmp Status - Status Messages Raised /sec,Perf Collection: DMP Status processing Rate,Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Status_processing_rate_12_Rule,Rule,Perf Collection: SMS Dmp Status - Status Messages Raised /sec,Perf Collection: DMP Status processing Rate,MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Status_processing_rate_12_Rule,Rule,Perf Collection: SMS Dmp Status - Status Messages Raised /sec,Perf Collection: DMP Status processing Rate,Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Outbox_sinv.box_Backlog_17_Rule,Rule,Perf Collection: SMS Outbox - File Current Count (sinv.box),Perf Collection: Server Outbox sinv.box Backlog,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Outbox_sinv.box_Backlog_17_Rule,Rule,Perf Collection: SMS Outbox - File Current Count (sinv.box),Perf Collection: Server Outbox sinv.box Backlog,Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Outbox_sinv.box_Backlog_17_Rule,Rule,Perf Collection: SMS Outbox - File Current Count (sinv.box),Perf Collection: Server Outbox sinv.box Backlog,MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Server_Outbox_sinv.box_Backlog_17_Rule,Rule,Perf Collection: SMS Outbox - File Current Count (sinv.box),Perf Collection: Server Outbox sinv.box Backlog,Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.FileDispatchManager.CouldNotConnectSiteServer_Events,Rule,Event Collection: File dispatch manager monitor,This monitor checks the connection between file dispatch manager and the site server.,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.FileDispatchManager.CouldNotConnectSiteServer_Events,Rule,Event Collection: File dispatch manager monitor,This monitor checks the connection between file dispatch manager and the site server.,Severity,int,2,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.FileDispatchManager.CouldNotConnectSiteServer_Events,Rule,Event Collection: File dispatch manager monitor,This monitor checks the connection between file dispatch manager and the site server.,Priority,int,1,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Package_Version_Request_rate_12_Rule,Rule,Perf Collection: SMS Dmp Datastore - Package Version Requests/sec,Perf Collection: DMP Package Version Request Rate,Enabled,bool,FALSE,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Package_Version_Request_rate_12_Rule,Rule,Perf Collection: SMS Dmp Datastore - Package Version Requests/sec,Perf Collection: DMP Package Version Request Rate,Tolerance,double,5,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Package_Version_Request_rate_12_Rule,Rule,Perf Collection: SMS Dmp Datastore - Package Version Requests/sec,Perf Collection: DMP Package Version Request Rate,MaximumSampleSeparation,int,10,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_DMP_Package_Version_Request_rate_12_Rule,Rule,Perf Collection: SMS Dmp Datastore - Package Version Requests/sec,Perf Collection: DMP Package Version Request Rate,Frequency,int,900,,
Microsoft.SystemCenter2012.ConfigurationManager.Monitoring,Microsoft.SystemCenter2012.ConfigurationManager.Perf_Collection_Total_DDR_Generated_in_delta_Active_Directory_User_Discovery,Rule,Perf Collection: SMS AD User Discovery - Total DDRs generated in delta discovery,This rule collects the total number of discovery data records (DDRs) generated from Active Directory User Discovery.,Enabled,bool,FALSE,,
