ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Custom,Notes
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.FreeSpace,Rule,Veeam Hyper-V CSV Free Space GB,Veeam Hyper-V CSV Free Space GB,IntervalSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.FreeSpace,Rule,Veeam Hyper-V CSV Free Space GB,Veeam Hyper-V CSV Free Space GB,SyncTime,string,,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.IOPS.ByInstance,Rule,Veeam Hyper-V VM Storage Commands per Second,Veeam Hyper-V VM Storage Commands per Second,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.IOPS.ByInstance,Rule,Veeam Hyper-V VM Storage Commands per Second,Veeam Hyper-V VM Storage Commands per Second,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.CPU.AvgDispatchWaitTime,Rule,Veeam Hyper-V VM Virtual Processor % Avg. Dispatch Wait Time,Veeam Hyper-V VM Virtual Processor % Avg. Dispatch Wait Time,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.CPU.AvgDispatchWaitTime,Rule,Veeam Hyper-V VM Virtual Processor % Avg. Dispatch Wait Time,Veeam Hyper-V VM Virtual Processor % Avg. Dispatch Wait Time,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.CPU.HypervisorRunTime,Rule,Veeam Hyper-V VM Virtual Processor % Hypervisor Run Time,Veeam Hyper-V VM Virtual Processor % Hypervisor Run Time,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.CPU.HypervisorRunTime,Rule,Veeam Hyper-V VM Virtual Processor % Hypervisor Run Time,Veeam Hyper-V VM Virtual Processor % Hypervisor Run Time,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.SMBRule.usedPct,Rule,Veeam Hyper-V SMB Volume used Space %,Veeam Hyper-V SMB Volume used Space %,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.SMBRule.usedPct,Rule,Veeam Hyper-V SMB Volume used Space %,Veeam Hyper-V SMB Volume used Space %,IntervalSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.SMBRule.usedPct,Rule,Veeam Hyper-V SMB Volume used Space %,Veeam Hyper-V SMB Volume used Space %,SyncTime,string,,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.SMBRule.usedPct,Rule,Veeam Hyper-V SMB Volume used Space %,Veeam Hyper-V SMB Volume used Space %,TimeoutSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.VMsInState.VMPoweredOff,Rule,Veeam Hyper-V Host VM Powered Off,Veeam Hyper-V Host VM Powered Off,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.VMsInState.VMPoweredOff,Rule,Veeam Hyper-V Host VM Powered Off,Veeam Hyper-V Host VM Powered Off,IntervalSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.VMsInState.VMPoweredOff,Rule,Veeam Hyper-V Host VM Powered Off,Veeam Hyper-V Host VM Powered Off,TimeoutSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.PhysicalMemory,Rule,Veeam Hyper-V Dynamic Memory VM Physical Memory,Veeam Hyper-V Dynamic Memory VM Physical Memory,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.PhysicalMemory,Rule,Veeam Hyper-V Dynamic Memory VM Physical Memory,Veeam Hyper-V Dynamic Memory VM Physical Memory,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.WriteLatency,Rule,Veeam Hyper-V Disk Write Latency,Veeam Hyper-V Disk Write Latency,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.WriteLatency,Rule,Veeam Hyper-V Disk Write Latency,Veeam Hyper-V Disk Write Latency,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.SnapshotSize,Rule,Veeam Hyper-V VM Checkpoint Size,Veeam Hyper-V VM Checkpoint Size,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.SnapshotSize,Rule,Veeam Hyper-V VM Checkpoint Size,Veeam Hyper-V VM Checkpoint Size,IntervalSeconds,int,1200,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.ClusterDisk.IOPS,Rule,Veeam Hyper-V Cluster Disk IOPS,Veeam Hyper-V Cluster Disk IOPS,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.ClusterDisk.IOPS,Rule,Veeam Hyper-V Cluster Disk IOPS,Veeam Hyper-V Cluster Disk IOPS,TimeoutSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.ClusterDisk.IOPS,Rule,Veeam Hyper-V Cluster Disk IOPS,Veeam Hyper-V Cluster Disk IOPS,IntervalSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.ClusterDisk.IOPS,Rule,Veeam Hyper-V Cluster Disk IOPS,Veeam Hyper-V Cluster Disk IOPS,SyncTime,string,,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.CPU.GuestRunTime,Rule,Veeam Hyper-V VM Virtual Processor % Guest Run Time,Veeam Hyper-V VM Virtual Processor % Guest Run Time,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.CPU.GuestRunTime,Rule,Veeam Hyper-V VM Virtual Processor % Guest Run Time,Veeam Hyper-V VM Virtual Processor % Guest Run Time,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.LocalVolume.FreeSpace,Rule,Veeam Hyper-V Local Volume Free Space GB,Veeam Hyper-V Local Volume Free Space GB,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.LocalVolume.FreeSpace,Rule,Veeam Hyper-V Local Volume Free Space GB,Veeam Hyper-V Local Volume Free Space GB,Verbose,bool,FALSE,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.LocalVolume.FreeSpace,Rule,Veeam Hyper-V Local Volume Free Space GB,Veeam Hyper-V Local Volume Free Space GB,IntervalSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.LocalVolume.FreeSpace,Rule,Veeam Hyper-V Local Volume Free Space GB,Veeam Hyper-V Local Volume Free Space GB,TimeoutSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.LocalVolume.FreeSpace,Rule,Veeam Hyper-V Local Volume Free Space GB,Veeam Hyper-V Local Volume Free Space GB,SyncTime,string,,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.ErrorCount.ByInstance,Rule,Veeam Hyper-V VM Storage Error Count,Veeam Hyper-V VM Storage Error Count,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.ErrorCount.ByInstance,Rule,Veeam Hyper-V VM Storage Error Count,Veeam Hyper-V VM Storage Error Count,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.TotalKBs.ByInstance,Rule,Veeam Hyper-V VM Total Disk KB/sec,Veeam Hyper-V VM Total Disk KB/sec,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.TotalKBs.ByInstance,Rule,Veeam Hyper-V VM Total Disk KB/sec,Veeam Hyper-V VM Total Disk KB/sec,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.CPU.VirtualProcessors,Rule,Veeam Hyper-V Host Number of Virtual Processors,Veeam Hyper-V Host Number of Virtual Processors,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.CPU.VirtualProcessors,Rule,Veeam Hyper-V Host Number of Virtual Processors,Veeam Hyper-V Host Number of Virtual Processors,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.VMsInState.VMPaused,Rule,Veeam Hyper-V Host VM Paused,Veeam Hyper-V Host VM Paused,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.VMsInState.VMPaused,Rule,Veeam Hyper-V Host VM Paused,Veeam Hyper-V Host VM Paused,IntervalSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.VMsInState.VMPaused,Rule,Veeam Hyper-V Host VM Paused,Veeam Hyper-V Host VM Paused,TimeoutSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.CPU.ProcessorQueueLength,Rule,Veeam Hyper-V Host Processor Queue Length,Veeam Hyper-V Host Processor Queue Length,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.CPU.ProcessorQueueLength,Rule,Veeam Hyper-V Host Processor Queue Length,Veeam Hyper-V Host Processor Queue Length,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.Report.DataSet.VMSnapshotDiscoveryRule,Rule,Veeam Hyper-V VM Snapshot Metadata Discovery Rule,This rule collects extended metadata about Virtual Machine checkpoint configuration into the corresponding Veeam Dataset,Enabled,bool,TRUE,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.Report.DataSet.VMSnapshotDiscoveryRule,Rule,Veeam Hyper-V VM Snapshot Metadata Discovery Rule,This rule collects extended metadata about Virtual Machine checkpoint configuration into the corresponding Veeam Dataset,SyncTime,string,07:00,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.Report.DataSet.VMSnapshotDiscoveryRule,Rule,Veeam Hyper-V VM Snapshot Metadata Discovery Rule,This rule collects extended metadata about Virtual Machine checkpoint configuration into the corresponding Veeam Dataset,Arguments,string,"""U"" ""$Target/Property[Type=""VVEHL!Veeam.Virt.Extensions.HyperV.ServerRole""]/id$""",,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.Report.DataSet.VMSnapshotDiscoveryRule,Rule,Veeam Hyper-V VM Snapshot Metadata Discovery Rule,This rule collects extended metadata about Virtual Machine checkpoint configuration into the corresponding Veeam Dataset,TimeoutSeconds,int,3600,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.Report.DataSet.VMSnapshotDiscoveryRule,Rule,Veeam Hyper-V VM Snapshot Metadata Discovery Rule,This rule collects extended metadata about Virtual Machine checkpoint configuration into the corresponding Veeam Dataset,IntervalSeconds,int,86400,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.HighestLatency.Total,Rule,Veeam Hyper-V VM Storage Highest Latency (_Total),Veeam Hyper-V VM Storage Highest Latency,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.HighestLatency.Total,Rule,Veeam Hyper-V VM Storage Highest Latency (_Total),Veeam Hyper-V VM Storage Highest Latency,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostSMBVolume.FreeSpace,Rule,Veeam Hyper-V Host SMB Volume Free Space GB,Veeam Hyper-V Host SMB Volume Free Space GB,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostSMBVolume.FreeSpace,Rule,Veeam Hyper-V Host SMB Volume Free Space GB,Veeam Hyper-V Host SMB Volume Free Space GB,IntervalSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostSMBVolume.FreeSpace,Rule,Veeam Hyper-V Host SMB Volume Free Space GB,Veeam Hyper-V Host SMB Volume Free Space GB,Verbose,bool,FALSE,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostSMBVolume.FreeSpace,Rule,Veeam Hyper-V Host SMB Volume Free Space GB,Veeam Hyper-V Host SMB Volume Free Space GB,TimeoutSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostSMBVolume.FreeSpace,Rule,Veeam Hyper-V Host SMB Volume Free Space GB,Veeam Hyper-V Host SMB Volume Free Space GB,SyncTime,string,,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.vNic.OutputQueueLength,Rule,Veeam Hyper-V Host Virtual Network Adapter Output Queue Length,Veeam Hyper-V Host Virtual Network Adapter Output Queue Length,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.vNic.OutputQueueLength,Rule,Veeam Hyper-V Host Virtual Network Adapter Output Queue Length,Veeam Hyper-V Host Virtual Network Adapter Output Queue Length,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.vNic.OutputQueueLength,Rule,Veeam Hyper-V Host Virtual Network Adapter Output Queue Length,Veeam Hyper-V Host Virtual Network Adapter Output Queue Length,TimeoutSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.GuestVisiblePhysicalMemory,Rule,Veeam Hyper-V VM Guest Visible Physical Memory,Veeam Hyper-V VM Guest Visible Physical Memory,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.GuestVisiblePhysicalMemory,Rule,Veeam Hyper-V VM Guest Visible Physical Memory,Veeam Hyper-V VM Guest Visible Physical Memory,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.FreePct,Rule,Veeam Hyper-V CSV Free Space %,Veeam Hyper-V CSV Free Space %,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.FreePct,Rule,Veeam Hyper-V CSV Free Space %,Veeam Hyper-V CSV Free Space %,TimeoutSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.FreePct,Rule,Veeam Hyper-V CSV Free Space %,Veeam Hyper-V CSV Free Space %,IntervalSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.FreePct,Rule,Veeam Hyper-V CSV Free Space %,Veeam Hyper-V CSV Free Space %,SyncTime,string,,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.SnapshotAge,Rule,Veeam Hyper-V VM Checkpoint Age,Veeam Hyper-V VM Checkpoint Age,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.SnapshotAge,Rule,Veeam Hyper-V VM Checkpoint Age,Veeam Hyper-V VM Checkpoint Age,IntervalSeconds,int,1200,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.CPU.ContextSwitches,Rule,Veeam Hyper-V Host Context Switches/sec,Veeam Hyper-V Host Context Switches/sec,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.CPU.ContextSwitches,Rule,Veeam Hyper-V Host Context Switches/sec,Veeam Hyper-V Host Context Switches/sec,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.Events.Rule.VMRemoteFXError,Rule,Veeam Hyper-V: VM RemoteFX Error,,Enabled,bool,TRUE,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.Events.Rule.VMRemoteFXError,Rule,Veeam Hyper-V: VM RemoteFX Error,,Severity,int,2,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.Events.Rule.VMRemoteFXError,Rule,Veeam Hyper-V: VM RemoteFX Error,,Priority,int,1,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.NET.TotalKBs,Rule,Veeam Hyper-V VM Total Network KB/sec,Veeam Hyper-V VM Total Network KB/sec,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.NET.TotalKBs,Rule,Veeam Hyper-V VM Total Network KB/sec,Veeam Hyper-V VM Total Network KB/sec,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.LocalDisk.UsageMB,Rule,Veeam Hyper-V Host Local Disk Usage MB/s,Veeam Hyper-V Host Local Disk Usage MB/s,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.LocalDisk.UsageMB,Rule,Veeam Hyper-V Host Local Disk Usage MB/s,Veeam Hyper-V Host Local Disk Usage MB/s,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.LocalDisk.Latency,Rule,Veeam Hyper-V Host Local Disk Latency,Veeam Hyper-V Host Local Disk Latency,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.LocalDisk.Latency,Rule,Veeam Hyper-V Host Local Disk Latency,Veeam Hyper-V Host Local Disk Latency,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.VMsInState.VMTotal,Rule,Veeam Hyper-V Host VM Total,Veeam Hyper-V Host VM Total,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.VMsInState.VMTotal,Rule,Veeam Hyper-V Host VM Total,Veeam Hyper-V Host VM Total,IntervalSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.VMsInState.VMTotal,Rule,Veeam Hyper-V Host VM Total,Veeam Hyper-V Host VM Total,TimeoutSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.CPU.AvgDispatchWaitTimePct,Rule,Veeam Hyper-V Host % Avg Dispatch Wait Time,Veeam Hyper-V Host % Avg Dispatch Wait Time,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.CPU.AvgDispatchWaitTimePct,Rule,Veeam Hyper-V Host % Avg Dispatch Wait Time,Veeam Hyper-V Host % Avg Dispatch Wait Time,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.FlushCount.Total,Rule,Veeam Hyper-V VM Storage Flush Count (_Total),Veeam Hyper-V VM Storage Flush Count,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.FlushCount.Total,Rule,Veeam Hyper-V VM Storage Flush Count (_Total),Veeam Hyper-V VM Storage Flush Count,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.HighestLatency.ByInstance,Rule,Veeam Hyper-V VM Storage Highest Latency,Veeam Hyper-V VM Storage Highest Latency,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.HighestLatency.ByInstance,Rule,Veeam Hyper-V VM Storage Highest Latency,Veeam Hyper-V VM Storage Highest Latency,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.AveragePressure,Rule,Veeam Hyper-V VM Memory Pressure %,Veeam Hyper-V VM Memory Pressure %,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.AveragePressure,Rule,Veeam Hyper-V VM Memory Pressure %,Veeam Hyper-V VM Memory Pressure %,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.usedStorage.ByInstance,Rule,Veeam Hyper-V VM Used Storage GB (per-disk),Veeam Hyper-V VM Used Storage GB (per-disk),Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.usedStorage.ByInstance,Rule,Veeam Hyper-V VM Used Storage GB (per-disk),Veeam Hyper-V VM Used Storage GB (per-disk),IntervalSeconds,int,1200,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.Memory.AvailableMemory,Rule,Veeam Hyper-V Host Memory Balancer Available Memory,Veeam Hyper-V Host Memory Balancer Available Memory,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.Memory.AvailableMemory,Rule,Veeam Hyper-V Host Memory Balancer Available Memory,Veeam Hyper-V Host Memory Balancer Available Memory,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.SMBRule.freePct,Rule,Veeam Hyper-V SMB Volume Free Space %,Veeam Hyper-V SMB Volume Free Space %,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.SMBRule.freePct,Rule,Veeam Hyper-V SMB Volume Free Space %,Veeam Hyper-V SMB Volume Free Space %,SyncTime,string,,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.SMBRule.freePct,Rule,Veeam Hyper-V SMB Volume Free Space %,Veeam Hyper-V SMB Volume Free Space %,IntervalSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.SMBRule.freePct,Rule,Veeam Hyper-V SMB Volume Free Space %,Veeam Hyper-V SMB Volume Free Space %,TimeoutSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.Memory.AveragePressure,Rule,Veeam Hyper-V Host Memory Pressure %,Veeam Hyper-V Host Memory Pressure %,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.Memory.AveragePressure,Rule,Veeam Hyper-V Host Memory Pressure %,Veeam Hyper-V Host Memory Pressure %,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.ClusterDisk.MBPS,Rule,Veeam Hyper-V Cluster Disk Usage MB/s,Veeam Hyper-V Cluster Disk Usage MB/s,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.ClusterDisk.MBPS,Rule,Veeam Hyper-V Cluster Disk Usage MB/s,Veeam Hyper-V Cluster Disk Usage MB/s,TimeoutSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.ClusterDisk.MBPS,Rule,Veeam Hyper-V Cluster Disk Usage MB/s,Veeam Hyper-V Cluster Disk Usage MB/s,IntervalSeconds,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.CSVRule.ClusterDisk.MBPS,Rule,Veeam Hyper-V Cluster Disk Usage MB/s,Veeam Hyper-V Cluster Disk Usage MB/s,SyncTime,string,,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.CPU.HypervisorRunTime,Rule,Veeam Hyper-V Host Virtual Processor % Hypervisor Run Time,Veeam Hyper-V Host Virtual Processor % Hypervisor Run Time,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.CPU.HypervisorRunTime,Rule,Veeam Hyper-V Host Virtual Processor % Hypervisor Run Time,Veeam Hyper-V Host Virtual Processor % Hypervisor Run Time,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.Memory.PagesPersec,Rule,Veeam Hyper-V Host Memory Pages/sec,Veeam Hyper-V Host Memory Pages/sec,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.HostRule.Memory.PagesPersec,Rule,Veeam Hyper-V Host Memory Pages/sec,Veeam Hyper-V Host Memory Pages/sec,Frequency,int,300,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.ErrorCount.Total,Rule,Veeam Hyper-V VM Storage Error Count (_Total),Veeam Hyper-V VM Storage Error Count,Enabled,bool,onEssentialMonitoring,,
Veeam.Virt.Extensions.HyperV.Monitoring,Veeam.Virt.Extensions.HyperV.VMRule.DISK.ErrorCount.Total,Rule,Veeam Hyper-V VM Storage Error Count (_Total),Veeam Hyper-V VM Storage Error Count,Frequency,int,300,,
