ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Notes
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.TotalPercentDPCTime.Collection,Rule,Processor % DPC Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% DPC Time,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.PercentPrivilegedTime.Collection,Rule,Processor % Privileged Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Privileged Time,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.PercentPrivilegedTime.Collection,Rule,Processor % Privileged Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Privileged Time,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.PercentPrivilegedTime.Collection,Rule,Processor % Privileged Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Privileged Time,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.UsedMegabyte.Collection,Rule,Used Megabytes (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\Used Megabytes,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.UsedMegabyte.Collection,Rule,Used Megabytes (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\Used Megabytes,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.UsedMegabyte.Collection,Rule,Used Megabytes (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\Used Megabytes,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PercentAvailableMemory.Collection,Rule,% Available Memory (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\% Available Memory,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PercentAvailableMemory.Collection,Rule,% Available Memory (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\% Available Memory,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PercentAvailableMemory.Collection,Rule,% Available Memory (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\% Available Memory,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentIdleTime.Collection,Rule,Total Processor % Idle Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Idle Time,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentIdleTime.Collection,Rule,Total Processor % Idle Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Idle Time,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentIdleTime.Collection,Rule,Total Processor % Idle Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Idle Time,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.DiskWriteBytesPerSecond.Collection,Rule,Disk Write Bytes/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\Disk Write Bytes/sec,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.DiskWriteBytesPerSecond.Collection,Rule,Disk Write Bytes/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\Disk Write Bytes/sec,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.DiskWriteBytesPerSecond.Collection,Rule,Disk Write Bytes/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\Disk Write Bytes/sec,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PercentUsedMemory.Collection,Rule,% Used Memory (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\% Used Memory,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PercentUsedMemory.Collection,Rule,% Used Memory (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\% Used Memory,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PercentUsedMemory.Collection,Rule,% Used Memory (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\% Used Memory,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentPrivilegedTime.Collection,Rule,Total Processor % Privileged Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Privileged Time,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentPrivilegedTime.Collection,Rule,Total Processor % Privileged Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Privileged Time,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentPrivilegedTime.Collection,Rule,Total Processor % Privileged Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Privileged Time,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PagesPerSecond.Collection,Rule,Pages/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\Pages/sec,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PagesPerSecond.Collection,Rule,Pages/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\Pages/sec,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PagesPerSecond.Collection,Rule,Pages/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\Pages/sec,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.PhysicalDisk.DiskBytesPerSecond.Collection,Rule,Physical Disk Bytes/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Physical Disk\Disk Bytes/sec,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.PhysicalDisk.DiskBytesPerSecond.Collection,Rule,Physical Disk Bytes/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Physical Disk\Disk Bytes/sec,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.PhysicalDisk.DiskBytesPerSecond.Collection,Rule,Physical Disk Bytes/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Physical Disk\Disk Bytes/sec,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.DiskReadBytesPerSecond.Collection,Rule,Disk Read Bytes/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\Disk Read Bytes/sec,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.DiskReadBytesPerSecond.Collection,Rule,Disk Read Bytes/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\Disk Read Bytes/sec,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.DiskReadBytesPerSecond.Collection,Rule,Disk Read Bytes/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\Disk Read Bytes/sec,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Failure.Alert,Rule,SU Command Failure alert rule,"Alert rule for failed ""SU to root command"" messages.",Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Failure.Alert,Rule,SU Command Failure alert rule,"Alert rule for failed ""SU to root command"" messages.",RegExpFilter,string,su: \S+\(\S+\): authentication failure; logname=\S+ .* user=root,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Failure.Alert,Rule,SU Command Failure alert rule,"Alert rule for failed ""SU to root command"" messages.",Host,string,"$Target/Property[Type=""Unix!Microsoft.Unix.Computer""]/PrincipalName$",
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Failure.Alert,Rule,SU Command Failure alert rule,"Alert rule for failed ""SU to root command"" messages.",IndividualAlerts,bool,FALSE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Failure.Alert,Rule,SU Command Failure alert rule,"Alert rule for failed ""SU to root command"" messages.",LogFile,string,/var/log/secure,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Failure.Alert,Rule,SU Command Failure alert rule,"Alert rule for failed ""SU to root command"" messages.",Severity,int,2,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Failure.Alert,Rule,SU Command Failure alert rule,"Alert rule for failed ""SU to root command"" messages.",Priority,int,1,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PageReadsPerSecond.Collection,Rule,Page Reads/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\Page Reads/sec,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PageReadsPerSecond.Collection,Rule,Page Reads/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\Page Reads/sec,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PageReadsPerSecond.Collection,Rule,Page Reads/sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\Page Reads/sec,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.PercentUserTime.Collection,Rule,Processor % User Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% User Time,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.PercentUserTime.Collection,Rule,Processor % User Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% User Time,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.PercentUserTime.Collection,Rule,Processor % User Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% User Time,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.AvailableMBytes.Collection,Rule,Available MBytes Memory (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\Available MBytes,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.AvailableMBytes.Collection,Rule,Available MBytes Memory (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\Available MBytes,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.AvailableMBytes.Collection,Rule,Available MBytes Memory (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Memory\Available MBytes,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.PhysicalDisk.AverageDiskReadTime.Collection,Rule,Avg. Disk sec/Read (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Physical Disk\Avg. Disk sec/Read,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.PhysicalDisk.AverageDiskReadTime.Collection,Rule,Avg. Disk sec/Read (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Physical Disk\Avg. Disk sec/Read,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.PhysicalDisk.AverageDiskReadTime.Collection,Rule,Avg. Disk sec/Read (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Physical Disk\Avg. Disk sec/Read,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.NetworkAdapter.BytesTotalSec.Collection,Rule,Bytes Total/Sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Network Adapter\Bytes Total/Sec,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.NetworkAdapter.BytesTotalSec.Collection,Rule,Bytes Total/Sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Network Adapter\Bytes Total/Sec,NumSamples,int,1,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.NetworkAdapter.BytesTotalSec.Collection,Rule,Bytes Total/Sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Network Adapter\Bytes Total/Sec,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.TotalPercentIOWaitTime.Collection,Rule,Processor % IO Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% IO Wait Time,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.TotalPercentIOWaitTime.Collection,Rule,Processor % IO Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% IO Wait Time,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.TotalPercentIOWaitTime.Collection,Rule,Processor % IO Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% IO Wait Time,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.PhysicalDisk.AverageDiskWriteTime.Collection,Rule,Avg. Disk sec/Write (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Physical Disk\Avg. Disk sec/Write,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.PhysicalDisk.AverageDiskWriteTime.Collection,Rule,Avg. Disk sec/Write (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Physical Disk\Avg. Disk sec/Write,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.PhysicalDisk.AverageDiskWriteTime.Collection,Rule,Avg. Disk sec/Write (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Physical Disk\Avg. Disk sec/Write,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.PercentProcessorTime.Collection,Rule,Processor % Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Processor Time,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.PercentProcessorTime.Collection,Rule,Processor % Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Processor Time,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.PercentProcessorTime.Collection,Rule,Processor % Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Processor Time,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SSHAuth.PAM.Root.Failure.Alert,Rule,SSH Authentication Failure alert rule,Alert rule for detection of SSH Authentication failures.,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SSHAuth.PAM.Root.Failure.Alert,Rule,SSH Authentication Failure alert rule,Alert rule for detection of SSH Authentication failures.,RegExpFilter,string,\s+sshd\[[[:digit:]]+\]: Failed password for (invalid user )?root from \S+,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SSHAuth.PAM.Root.Failure.Alert,Rule,SSH Authentication Failure alert rule,Alert rule for detection of SSH Authentication failures.,Host,string,"$Target/Property[Type=""Unix!Microsoft.Unix.Computer""]/PrincipalName$",
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SSHAuth.PAM.Root.Failure.Alert,Rule,SSH Authentication Failure alert rule,Alert rule for detection of SSH Authentication failures.,IndividualAlerts,bool,FALSE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SSHAuth.PAM.Root.Failure.Alert,Rule,SSH Authentication Failure alert rule,Alert rule for detection of SSH Authentication failures.,LogFile,string,/var/log/secure,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SSHAuth.PAM.Root.Failure.Alert,Rule,SSH Authentication Failure alert rule,Alert rule for detection of SSH Authentication failures.,Severity,int,2,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SSHAuth.PAM.Root.Failure.Alert,Rule,SSH Authentication Failure alert rule,Alert rule for detection of SSH Authentication failures.,Priority,int,1,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentNiceTime.Collection,Rule,Total Processor % Nice Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Nice Time,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentNiceTime.Collection,Rule,Total Processor % Nice Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Nice Time,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentNiceTime.Collection,Rule,Total Processor % Nice Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Nice Time,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PercentUsedSwapSpace.Collection,Rule,% Used Swap Space (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Swap Space\% Used Swap Space,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PercentUsedSwapSpace.Collection,Rule,% Used Swap Space (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Swap Space\% Used Swap Space,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.PercentUsedSwapSpace.Collection,Rule,% Used Swap Space (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Swap Space\% Used Swap Space,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentUserTime.Collection,Rule,Total Processor % User Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% User Time,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentUserTime.Collection,Rule,Total Processor % User Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% User Time,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.OperatingSystem.TotalPercentUserTime.Collection,Rule,Total Processor % User Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% User Time,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.PercentFreeSpace.Collection,Rule,% Free Space (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\% Free Space,Enabled,bool,FALSE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.PercentFreeSpace.Collection,Rule,% Free Space (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\% Free Space,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogicalDisk.PercentFreeSpace.Collection,Rule,% Free Space (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Logical Disk\% Free Space,SyncTime,string,,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,RegExpFilter,string,\s+sshd\[[[:digit:]]+\]: Accepted \S+ for root from \S+,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,Host,string,"$Target/Property[Type=""Unix!Microsoft.Unix.Computer""]/PrincipalName$",
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,IndividualAlerts,bool,FALSE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,LogFile,string,/var/log/secure,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,Severity,int,0,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,Priority,int,1,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",RegExpFilter,string,\s+su: \S+\(\S+\): session opened for user root by \S+\(uid=[[:digit:]]+\),
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",Host,string,"$Target/Property[Type=""Unix!Microsoft.Unix.Computer""]/PrincipalName$",
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",IndividualAlerts,bool,FALSE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",LogFile,string,/var/log/secure,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",Severity,int,0,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",Priority,int,1,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.CopyAgentKits.Rule,Rule,Distribute Red Hat Enterprise Linux Server 5 Agent to Management Servers,This rule deploys the bundled Red Hat Enterprise Linux Server 5 agent packages to Management Servers,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.NetworkAdapter.BytesReceivedPerSec.Collection,Rule,Byte Received/Sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Network Adapter\Bytes Received/Sec,Enabled,bool,TRUE,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.NetworkAdapter.BytesReceivedPerSec.Collection,Rule,Byte Received/Sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Network Adapter\Bytes Received/Sec,NumSamples,int,1,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.NetworkAdapter.BytesReceivedPerSec.Collection,Rule,Byte Received/Sec (Red Hat Enterprise Linux Server 5),Collection rule for the performance counter Network Adapter\Bytes Received/Sec,Interval,int,300,
Microsoft.Linux.RHEL.5,Microsoft.Linux.RHEL.5.Processor.PercentNiceTime.Collection,Rule,Processor % Nice Time (Red Hat Enterprise Linux Server 5),Collects the performance counter Processor\% Nice Time,Enabled,bool,TRUE,
