ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Notes
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleStorageMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole Storage,Monitors the user role Storage quota,CriticalThreshold,double,90,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleStorageMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole Storage,Monitors the user role Storage quota,WarningThreshold,double,80,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudMemoryUsageMBMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud MemoryUsageMB,Monitors private cloud memory usage (in megabytes),Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudMemoryUsageMBMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud MemoryUsageMB,Monitors private cloud memory usage (in megabytes),IntervalSeconds,int,1800,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudMemoryUsageMBMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud MemoryUsageMB,Monitors private cloud memory usage (in megabytes),CriticalThreshold,int,90,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudMemoryUsageMBMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud MemoryUsageMB,Monitors private cloud memory usage (in megabytes),TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMGuestStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VM Guest State,Monitors the guest related state of a virtual machine,Enabled,bool,FALSE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMGuestStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VM Guest State,Monitors the guest related state of a virtual machine,TimeoutSeconds,int,1800,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMGuestStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VM Guest State,Monitors the guest related state of a virtual machine,IntervalSeconds,int,1800,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMGuestStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VM Guest State,Monitors the guest related state of a virtual machine,IncompletePattern,string,NotApplicable,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMGuestStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VM Guest State,Monitors the guest related state of a virtual machine,PausedValue,string,CustomizationFailed,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.AgentService.Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager AgentService,Monitors the state of the System Center Virtual Machine Manager Agent service (VMMAgent.exe),Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.AgentService.Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager AgentService,Monitors the state of the System Center Virtual Machine Manager Agent service (VMMAgent.exe),CheckStartupType,string,,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VM State,Monitors the fabric related state of a virtual machine,Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VM State,Monitors the fabric related state of a virtual machine,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VM State,Monitors the fabric related state of a virtual machine,IntervalSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VM State,Monitors the fabric related state of a virtual machine,IncompletePattern,string,NotApplicable,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VM State,Monitors the fabric related state of a virtual machine,PausedValue,string,Paused,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVService.Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager HyperV Service,Monitors the state of the Hyper-V Virtual Machine Management service (VMMS.exe),Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVService.Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager HyperV Service,Monitors the state of the Hyper-V Virtual Machine Management service (VMMS.exe),CheckStartupType,string,,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HostClusterUpdate958065Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Host Cluster Update 958065,Monitors whether the VMM host cluster update 958065 is installed,Enabled,bool,FALSE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HostClusterUpdate958065Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Host Cluster Update 958065,Monitors whether the VMM host cluster update 958065 is installed,Arguments,string,6.0.6001.22297,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HostClusterUpdate958065Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Host Cluster Update 958065,Monitors whether the VMM host cluster update 958065 is installed,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HostClusterUpdate958065Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Host Cluster Update 958065,Monitors whether the VMM host cluster update 958065 is installed,SyncTime,string,,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HostClusterUpdate958065Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Host Cluster Update 958065,Monitors whether the VMM host cluster update 958065 is installed,IntervalSeconds,int,86400,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HostWinRMService.Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager WinRMService targeted against Host,Monitors the state of the Windows Remote Management (winrm) service that is targeted against the host,Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HostWinRMService.Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager WinRMService targeted against Host,Monitors the state of the Windows Remote Management (winrm) service that is targeted against the host,CheckStartupType,string,,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudFabricStorageMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud Fabric Storage,Monitors the cloud storage usage against its fabric capacity,Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudFabricStorageMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud Fabric Storage,Monitors the cloud storage usage against its fabric capacity,WarningThreshold,double,80,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudFabricStorageMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud Fabric Storage,Monitors the cloud storage usage against its fabric capacity,CriticalThreshold,double,90,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudFabricStorageMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud Fabric Storage,Monitors the cloud storage usage against its fabric capacity,IntervalSeconds,int,1800,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudFabricStorageMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud Fabric Storage,Monitors the cloud storage usage against its fabric capacity,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate956697Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 956697,Monitors whether the VMM Hyper-V host update 956697 is installed,Enabled,bool,FALSE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate956697Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 956697,Monitors whether the VMM Hyper-V host update 956697 is installed,FileName,string,vmms.exe,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate956697Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 956697,Monitors whether the VMM Hyper-V host update 956697 is installed,IntervalSeconds,int,86400,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate956697Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 956697,Monitors whether the VMM Hyper-V host update 956697 is installed,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate956697Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 956697,Monitors whether the VMM Hyper-V host update 956697 is installed,ParentPath,string,%windir%\System32,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate956697Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 956697,Monitors whether the VMM Hyper-V host update 956697 is installed,ExpectedVersion,string,6.0.6001.18125,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMMHostStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VMM Host State,Monitors the state of the VMM host,Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMMHostStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VMM Host State,Monitors the state of the VMM host,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMMHostStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VMM Host State,Monitors the state of the VMM host,IntervalSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleCustomQuotaMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole CustomQuota,Monitors the user role Custom Quota count,Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleCustomQuotaMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole CustomQuota,Monitors the user role Custom Quota count,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleCustomQuotaMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole CustomQuota,Monitors the user role Custom Quota count,IntervalSeconds,int,1800,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleCustomQuotaMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole CustomQuota,Monitors the user role Custom Quota count,CriticalThreshold,double,90,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleCustomQuotaMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole CustomQuota,Monitors the user role Custom Quota count,WarningThreshold,double,80,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate957967Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 957967,Monitors whether the VMM Hyper-V host update 957967 is installed,Enabled,bool,FALSE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate957967Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 957967,Monitors whether the VMM Hyper-V host update 957967 is installed,FileName,string,Vid.sys,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate957967Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 957967,Monitors whether the VMM Hyper-V host update 957967 is installed,IntervalSeconds,int,86400,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate957967Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 957967,Monitors whether the VMM Hyper-V host update 957967 is installed,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate957967Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 957967,Monitors whether the VMM Hyper-V host update 957967 is installed,ParentPath,string,%windir%\System32\drivers,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate957967Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 957967,Monitors whether the VMM Hyper-V host update 957967 is installed,ExpectedVersion,string,6.0.6001.22271,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleCPUCountMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole CPU Count,Monitors the user role CPU Count quota,Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleCPUCountMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole CPU Count,Monitors the user role CPU Count quota,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleCPUCountMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole CPU Count,Monitors the user role CPU Count quota,IntervalSeconds,int,1800,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleCPUCountMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole CPU Count,Monitors the user role CPU Count quota,CriticalThreshold,double,90,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleCPUCountMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole CPU Count,Monitors the user role CPU Count quota,WarningThreshold,double,80,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HostClusterCommitStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Host Cluster Commit State,Monitors whether the host cluster is overcommitted,Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HostClusterCommitStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Host Cluster Commit State,Monitors whether the host cluster is overcommitted,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HostClusterCommitStateMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Host Cluster Commit State,Monitors whether the host cluster is overcommitted,IntervalSeconds,int,7200,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMMServerReachableMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VMMServer Reachable Via Powershell 2.0,Monitors whether PowerShell 2.0 remoting is enabled and available on the VMM management server,Enabled,bool,FALSE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMMServerReachableMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VMMServer Reachable Via Powershell 2.0,Monitors whether PowerShell 2.0 remoting is enabled and available on the VMM management server,VMMServer,string,,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMMServerReachableMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VMMServer Reachable Via Powershell 2.0,Monitors whether PowerShell 2.0 remoting is enabled and available on the VMM management server,TimeoutSeconds,int,180,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.VMMServerReachableMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager VMMServer Reachable Via Powershell 2.0,Monitors whether PowerShell 2.0 remoting is enabled and available on the VMM management server,IntervalSeconds,int,180,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate954563Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 954563,Monitors whether the VMM Hyper-V host update 954563 is installed,Enabled,bool,FALSE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate954563Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 954563,Monitors whether the VMM Hyper-V host update 954563 is installed,FileName,string,Cimwin32.dll,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate954563Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 954563,Monitors whether the VMM Hyper-V host update 954563 is installed,IntervalSeconds,int,86400,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate954563Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 954563,Monitors whether the VMM Hyper-V host update 954563 is installed,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate954563Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 954563,Monitors whether the VMM Hyper-V host update 954563 is installed,ParentPath,string,%windir%\System32\wbem,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate954563Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 954563,Monitors whether the VMM Hyper-V host update 954563 is installed,ExpectedVersion,string,6.0.6001.22205,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudVMUsageCountMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud VMUsageCount,Monitors the private cloud virtual machine usage count,Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudVMUsageCountMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud VMUsageCount,Monitors the private cloud virtual machine usage count,IntervalSeconds,int,1800,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudVMUsageCountMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud VMUsageCount,Monitors the private cloud virtual machine usage count,CriticalThreshold,int,90,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.CloudVMUsageCountMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager Cloud VMUsageCount,Monitors the private cloud virtual machine usage count,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.NetworkingManagementService.Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager NetworkingManagementService,Monitors the state of the Hyper-V Networking Management service (NVSPWMI.exe),Enabled,bool,FALSE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.NetworkingManagementService.Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager NetworkingManagementService,Monitors the state of the Hyper-V Networking Management service (NVSPWMI.exe),CheckStartupType,string,FALSE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate950050Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 950050,Monitors whether the VMM Hyper-V host update 950050 is installed,Enabled,bool,FALSE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate950050Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 950050,Monitors whether the VMM Hyper-V host update 950050 is installed,Arguments,string,,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate950050Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 950050,Monitors whether the VMM Hyper-V host update 950050 is installed,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate950050Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 950050,Monitors whether the VMM Hyper-V host update 950050 is installed,SyncTime,string,,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate950050Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 950050,Monitors whether the VMM Hyper-V host update 950050 is installed,IntervalSeconds,int,86400,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.AttestationWindowsEventMonitor,UnitMonitor,Hyper-V Host Attestation Windows Event Monitor,Monitors whether the Hyper-V host has attestation problems by detecting Windows events,Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleMemoryMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole Memory,Monitors the user role memory quota,Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleMemoryMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole Memory,Monitors the user role memory quota,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleMemoryMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole Memory,Monitors the user role memory quota,IntervalSeconds,int,1800,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleMemoryMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole Memory,Monitors the user role memory quota,CriticalThreshold,double,90,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UserRoleMemoryMonitor,UnitMonitor,System Center 2016 Virtual Machine Manager UserRole Memory,Monitors the user role memory quota,WarningThreshold,double,80,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UpdatedResourcesAvailableMonitor,UnitMonitor,Updated resources available,Monitors wheher a Virtual Machine Manager service instance has one or more updated resources available,Enabled,bool,TRUE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UpdatedResourcesAvailableMonitor,UnitMonitor,Updated resources available,Monitors wheher a Virtual Machine Manager service instance has one or more updated resources available,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.UpdatedResourcesAvailableMonitor,UnitMonitor,Updated resources available,Monitors wheher a Virtual Machine Manager service instance has one or more updated resources available,IntervalSeconds,int,7200,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate971677Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 971677,Monitors whether the VMM Hyper-V host update 971677 is installed,Enabled,bool,FALSE,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate971677Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 971677,Monitors whether the VMM Hyper-V host update 971677 is installed,FileName,string,Vhdparser.sys,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate971677Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 971677,Monitors whether the VMM Hyper-V host update 971677 is installed,IntervalSeconds,int,86400,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate971677Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 971677,Monitors whether the VMM Hyper-V host update 971677 is installed,TimeoutSeconds,int,300,
Microsoft.SystemCenter.VirtualMachineManager.2016.Monitoring,Microsoft.SystemCenter.VirtualMachineManager.2016.HyperVHostUpdate971677Monitor,UnitMonitor,System Center 2016 Virtual Machine Manager Hyper-V Host Update 971677,Monitors whether the VMM Hyper-V host update 971677 is installed,ParentPath,string,%windir%\System32\drivers,
